objectid,arastirmaci,eser_adi,muellif_adi,muellif_meslegi,muellif_olum,muellif_aile,muellif_memleketi,padisah_donemi,telif_tarih,eser_dili,eser_alt_turu,yazin_turu,baglanti_turu,baglantili_eser_adi,baglantili_eser_yazari,baglantili_eser_dili,baglantili_eser_tarihi,cilt_sayisi,takdim_hediye,tarihsel_kapsam,tematik_kapsam,kaynak,ilave_notlar,sayfa_no
tabib_0271,,Ameliyathane-i Fizyoloji,"Şâkir Paşa (İstanbul'lu, diğer)","Tabib, Askerî Tıbbiye Mektebinin en muktedir muallimlerinden",,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,235
tabib_0272,,Teşrîh ve Fizyoloji Hücrevî ve Ensiçevi,"Şâkir Paşa (İstanbul'lu, diğer)","Tabib, Askerî Tıbbiye Mektebinin en muktedir muallimlerinden",,,,,,,,,,,,,,,,,İki büyük cild üzerine tertîb edilmiş eser.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Bu eserin ancak on beş formasının tab'ına muvaffak olabilmiştir.,235
tabib_0273,,Hikmet-i Tabiî'ye,Tevfik Bey «Binbaşı»,"Tabib, Askerî Tıbbiye'den mezun tabiblerin en zekîlerindendir","Takriben 1307 (1889), İstanbul'da irtihal etmiştir, Edirnekapı Kabristanı'nda medfundur",,,,1288 (1871),,,,,,,,,,,,Hakkında güzide bir eser neşr etmiştir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,236
tabib_0274,,Mugızzu't-Tıb,Tal'atî Çelebi,"Tabib, âlim",,,İstanbul'ludur,,Terceme tarihi 1067 (1657),Türkçe,,Tercüme (genişletilmiş),Tercüme ve genişletme,Fevaidü'l-Ahbâr,Yusufî isminde bir zatın 914 (1508) târîhinde nazm ettiği farsça tıbba âit manzûmesi,,,,,,Bir çok tıbbî maddeler ilâvesiyle terceme edilmiştir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Osmanlı tabib ve âlimlerindendir. Terceme tarihinin 1067 (1657) olduğuna göre terceme sâhibinin 1000 (1592) küsür seneleri ricalinden olduğu anlaşılır.,236
tabib_0275,,Teşrîh-i Ebdân ve Terceman-ı Kıbale-i Feylesofan,Unkanî Şemseddin Şirvani,"Tabib, fazîlet sahibi, Şeyhü'l-haram",,,Şirvan'lıdır,Sultan Dördüncü Murad,,,,,,,,,,,,,Müteaddit resimleri ihtivâ eden eseri.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Eserini takdîm ederek mükâfat olarak Şeyhü'l-haram olmuştur. Bir nüshası Eyyüb'te Hüsrev Paşa Kütübhanesindedir.,236
tabib_0276,,Düstûr-i Vesîm fî Tıbbi'l-Cedîd ve'l-Kadîm,Vesîm Abbâs Efendi,"Tabib, fazilet sâhibi","1175 (1761) târîhinde, kabri Edirnekapısı hâricindedir",Bursa vefeyatından (Gülzâr-ı Sülehâ)'da Ömer Şifaî Efendi'nin oğlu olduğu kayıtlıdır,İstanbul'dan yetişmiştir,Sultan Üçüncü Mustafa,,,,,,,,,,,,,1600 sayfalık mufassal hakîmâne eser.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı","Tıb ilmini hal tercemesi yukarıda geçen Bursa'lı Ali ve babası Ömer Efendi'lerden hikmetle farsçayı hal tercemesi ulemâ faslında zikr edilen Yanya'lı Hoca Es'ad Efendi'den, hat ilmini kazasker ve reisu'l-etibbâ Kâtibzâde Mehmed Refî Efendi'den ta'lim etdiği (Târîh-i Murâdî)'de zikr edilmiştir. Sultan Selîm çarşısında dükkânı vardı. Tarîkat bakımından Halvetî, Kâdirî ve Nakşî idi. Bir nâ't'ından: «Günahı çok «Vesîm»'in kıl şefaat rûz-i mahşerde / Şefi'i müznibîn'in ekfelisin Ya Resûlellah!»",237
tabib_0277,,Nehcü'l-Bulûğ fî Şerc-i Zîcü'l-Ulûğ,Vesîm Abbâs Efendi,"Tabib, fazilet sâhibi",,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,237
tabib_0278,,Müretteb Divan,Vesîm Abbâs Efendi,"Tabib, fazilet sâhibi",,,,,,,,Manzum,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,237
tabib_0279,,Risaletu'l-Vefk,Vesîm Abbâs Efendi,"Tabib, fazilet sâhibi",,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,237
tabib_0280,,Vesîletü'l-Metalib fî İlmi't-Terakîb,Vesîm Abbâs Efendi,"Tabib, fazilet sâhibi",,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",(Düstur)'un bir nüshası Umûmî Kütübhane ile Râğıp Paşa Kütübhanesinde vardır. İkdam Gazetesinin 1319 (1903) tarihli ve 2601 numaralı sayısında Osmanlı tabiblerinden İbrahim Paşa'nın (İslâmların ve bilhassa necîb Türk Milletinin tababete ettikleri hizmet) başlıklı makalelerinde terceme sâhibi Vesîm Abbas Efendi'nin tıbbî mesleği hakkında fâzilâne mesrudâtları olduğu gibi yine aynı gazetenin 1323 tarihli ve 4040 numaralı nüshasında da müşarünileyh'in Verem hakkında mufassal ifadeleri vardır. Devamı sayfa 238'de. Hacı Vesîm Abbas Hazretlerinin verem illeti hakkında naklettiğimiz mütalâasını zamanımız tıbbî terakkîsi ile mukayese edecek olursak arada pek az ihtilâf bulabiliriz; bu da tedâvi cihetlinde o zamanlar şimdiki kadar kimya ilmi terakki etmemiş bulundugundan ilâclarca görülecektir. Terceme sâhibi Vesîm Abbas Efendi'nin fevkalâde nezâketine dâir İbrahim Paşa'nın Etfal Hastanesinin 1320 mâlî senesine mahsûs istatistik mecmûasının 16. sayfasından itibaren kıymetli ve mufassal bilgiler vardır.,237
tabib_0281,,,Vahîd İbrahim Bey,"Tabib, Askerî Tıbbiye Mektebinden mezun, Fenn-i kıbâlede Çocuk doğurma sanatındaki ihtisas sahibi, «Fenn-i Kıbale» muallimi",,,,,1294 (1878) senesinde mezun olmuştur,,,,,,,,,,,,Osmanlı tabâbetine büyük hizmetleri geçen tabîblerdendir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Askerî Tıbbiye Mektebinden 1294 (1878) senesinde mezun olmuş tabîblerdendir. (Fenn-i kıbâlede Çocuk doğurma sanatındaki) ihtisasına mebni mektebten çıkışında bu ilmin muallim muavinliğine tayin olunmuş ve sonradan Tıbbiye Mektebinde «Fenn-i Kıbale» muallimi olmuştur. İstanbul'da beş bini mütecaviz güç doğuma yardım etmiş ve bu şekilde bir çok hayatın kurtulmasına yardım etmiştir. Ebelikte şöhreti müsellem (herkesce kabûl) bir enam bulmuştur.,238
tabib_0282,,Şifau'l-Fuad,Zeynelabidin Efendi İbn-i Halîl «Tabib»,"Tabib, kadılar zümresinden, fazıl ve âlim, Reisü'l-etibbâ, Mısır Kadısı, Fâtih Sultan Mehmed Han'ın Bîmaristan'ında reis-i etibbâ","1056 (1646), İstanbul'da irtihal etmiştir",,Eyyüb-lüdür,Dördüncü Murad,1037 (1628),Türkçe,,,,,,,,,,,On yedi fasıl üzerine müretteb küçük tıbbî eser; on yedi günde te'lif edildiğini eserinde beyan ediyor.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı","Kadılar zümresinden, tabib, fazıl ve âlim bir zat olup sonradan basıldığı gibi «Reisü'l-etibbâ»lık makamından sonra Mısır Kadısı olmuştur.",239
tabib_0283,,Fezaîl-i Medine,Zeynelabidin Efendi İbn-i Halîl «Tabib»,Tabib,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,239
tabib_0284,,Zeynü'l-Bedûr-Şerh-i Esmâ-i Hüsnâ,Zeynelabidin Efendi İbn-i Halîl «Tabib»,Tabib,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,239
tabib_0285,,Havas-ı Biberiyye ve Çay (risaleleri),Zeynelabidin Efendi İbn-i Halîl «Tabib»,Tabib,,,,,1300 (1882),,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Mısır'da basılmıştır.,239
tabib_0286,,Usûlü'l-İlâc fî Teshîlü'l-Mizac,,"Osmanlı âlim ve tabibi (Tıbbiye Mektebi kuruluşundan evvel, hal tercemesi Tabibler faslında yazılı olmayan zevattan)",,,,,Te'lif tarihi (Tuhfetü'l-Hân) terkibinin delâleti olan 972 (1565) tarihindedir,Arapça,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Tıbbiye Mektebinin kuruluşundan evvel olup hal tercemeleri (Tabibler faslı)nda yazılı bulunmayan zevattan başka Osmanlı âlim ve tabibleri tarafından yazılan tıbbi eserlerden listenin 1. sırasındaki eserdir.,239
tabib_0287,,Lokmannâme,,Osmanlı âlim ve tabibi,,,,,,Türkçe,,,,,,,,,,,14 fasıl üzerine müretteb.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",(Enmüzec-i Tıb)dan sonra te'lif olunmuştur. Listenin 2. sırasındaki eserdir.,239
tabib_0288,,Terceme-i Zehîre-i Harzemşâhi,Ebu'l-Fazl Muhammed Efendi,Osmanlı âlim ve tabibi (Tarihçiler faslında mezkûr),,,,,,,,Tercüme,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Tarihçiler faslında mezkûr Ebu'l-Fazl Muhammed Efendi tarafından yazılmıştır. Listenin 3. sırasındaki eserdir.,239
tabib_0289,,Müfredât-ı Tıb; Feraidü'l-Müfredât,Yirmi Sekiz Çelebi Mehmed Efendi Zâde Saîd Paşa,Osmanlı âlim ve tabibi (Tarihçiler Faslında mezkûr),,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Tarihçiler Fas'ında mezkûr Yirmi Sekiz Çelebi Mehmed Efendi Zâde Saîd Paşa tarafından yazılmıştır. Listenin 4. sırasındaki eserdir.,239
tabib_0290,,Menafiu'n-Nas,Kaysûnî-Zâde,Osmanlı âlim ve tabibi,,,,,,Türkçe,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Kaysûnî-Zâde tarafından yazılmıştır. Bu zatın bir de (Düstûr-i Bîmaristan) isminde bir eseri daha vardır. Listenin 5. sırasındaki eserdir.,239
tabib_0291,,Düstûr-i Bîmaristan,Kaysûnî-Zâde,Osmanlı âlim ve tabibi,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,239
tabib_0292,,Rucu'u-şŞeyhi ilâ Sabahi (terceme),Âlî (meşhûr târîhçi),Meşhûr târîhçi (Ulemâ Faslında mezkûr),,,,,,,,Tercüme,Tercüme,,Allame İbni Kemal (Araben olup Ulemâ Faslında zikr edilmiş),,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Allame İbni Kemal tarafından yazılmış olup meşhûr târîhçi Âlî tarafından terceme edilmiştir. Listenin 6. sırasındaki eserdir.,239
tabib_0293,,Tâ'dîlü'l-Emzice,Şuurî Hasan Efendi,Osmanlı âlim ve tabibi (Şairler Faslında mezkûr),,,,,,Türkçe,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Şairler Faslında zikr edilmiş Şuurî Hasan Efendi tarafından yazılmıştır. Listenin 7. sırasındaki eserdir.,239
tabib_0294,,Maddetü'l-Hayat,Akşemseddin,Osmanlı âlim ve tabibi (Şeyhler Faslında mezkûr),,,,,,Türkçe,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Şeyhler Faslında zikr edilmiş Akşemseddin tarafından yazılmıştır. Listenin 8. sırasındaki eserdir.,239
tabib_0295,,Terceme-i Keşfi Beyân,Ahmed Âmidî,Osmanlı âlim ve tabibi (Şeyhler Faslında mezkûr),,,,,,,,Tercüme,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 9. sırasındaki eserdir.,240
tabib_0296,,Risaletü't-Tıb,Selâhaddin Efendi,Osmanlı âlim ve tabibi (Riyaziyeciler Faslında zikr edilen),,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 10. sırasındaki eserdir.,240
tabib_0297,,Rumuzu'l-Hakâyik,Abdullah Ahiskavî,Osmanlı âlim ve tabibi (Ulema Faslında mezkûr),,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 11. sırasındaki eserdir.,240
tabib_0298,,Şerh-i Kânûn-i İbni Sînâ,Şeyh Cemaleddin Aksarayî,Osmanlı âlim ve tabibi (Ulemâ Faslında mezkûr),,,,,,,,,Şerh,Kânûn,İbni Sînâ,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 12. sırasındaki eserdir.,240
tabib_0299,,Şerh-i Mûcez,Şeyh Cemaleddin Aksarayî,Osmanlı âlim ve tabibi (Âlimler Ulemâ Faslında mezkûr),,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 13. sırasındaki eserdir.,240
tabib_0300,,Müfredât,İbni Îsa,Osmanlı âlim ve tabibi (Şeyhler Faslında mezkûr),,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 14. sırasındaki eserdir.,240
tabib_0301,,Müfredât,Hilmi,Osmanlı âlim ve tabibi (Alimler Ulemâ Faslında mezkûr),,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 15. sırasındaki eserdir.,240
tabib_0302,,Terceme-i Hülâse fî Fenni'l-Cerraheti,Cerrah Mes'ud,Mütercim,,,,,,Farsçadan Türkçeye,,Tercüme,Tercüme,,Me'mûn zamanı reîsü'l-cerrahînin Ebi Tâhir İbni Mehmed'i,,,,,,Otuz babtır.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Bir nüshası Fatih Kütübhanesinde mevcuttur. Listenin 16. sırasındaki eserdir.,240
tabib_0303,,Menafi'i Bîşumar,Mahmud Paşa ibn-i Hüseyin Paşa,Osmanlı âlim ve tabibi,,,,,1144 (1731),,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 17. sırasındaki eserdir.,240
tabib_0304,,Terceme-i Cedîde fî Havvasi'l-Müfrede,Mehmed ibn-i Ali,Osmanlı âlim ve tabibi,,,,,1102 (1690),,,Tercüme,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Tıbbî bir eser olup matbû'dur. Listenin 18. sırasındaki eserdir.,240
tabib_0305,,Terceme-i Mûcez,Gelibolu'lu Sürûrî,Osmanlı âlim ve tabibi (Şairler Faslında mezkûr),,,,,,,,Tercüme,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 19. sırasındaki eserdir.,240
tabib_0306,,Teheyyelü fi't-Tıb,Pervîz Efendi,Osmanlı âlim ve tabibi,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 20. sırasındaki eserdir.,240
tabib_0307,,Hıfzu'l-Ebdân,Atûfî Hayreddin Efendi,Osmanlı âlim ve tabibi (Ülema Alimler Faslında mezkûr),,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 21. sırasındaki eserdir.,240
tabib_0308,,Terceme-i Mûcez,Ahmed ibni Kemal,"Osmanlı âlim ve tabibi, Edirne'de Dârü'ş-Şifâ birinci tabibi",,,,Sultan Süleyman,,,,Tercüme,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Bu zat Sultan Süleyman devrinde Edirne'de bulunan Dârü'ş-Şifâ birinci tabibi idi. Listenin 22. sırasındaki eserdir.,240
tabib_0309,,Pendnâme-i Eflâtun,Firdevsî-i Rûmî,Osmanlı âlim ve tabibi (Şairler Faslında mezkûr),,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Beyitlerinden: «Etibbâ'nın budur pend ü kelâmı / Sakın ifratla yeme ta'amı.» Listenin 23. sırasındaki eserdir.,240
tabib_0310,,Kitab-ı Şifâ-i fi't-Tıb,,Osmanlı âlim ve tabibi,,,,,,Türkçe,,,,,,,,,,,Elli bab üzerine tertîb edilmiştir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 24. sırasındaki eserdir.,240
tabib_0311,,Akerbadin-Mürekkebat-ı Edviye,Nâilî,Osmanlı âlim ve tabibi,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 25. sırasındaki eserdir.,240
tabib_0312,,Terceme-i Berlü's-Saati,Mehmed ibn-i Ahmed,Mütercim,,,,,Sene 1068 (1657),,,Tercüme,Tercüme,,Mehmed ibn-i Zekeriyya er-Râzî,,,,,,26 bab üzerine tertîb edilmiştir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 26. sırasındaki eserdir.,240
tabib_0313,,Kenzü's-Sıhhati'l-Ebdâniye Eser-i Mürşid-i Osmaniye,Tarsus'lu Osman Hayri Efendi,Osmanlı âlim ve tabibi,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Matbû'dur. Listenin 27. sırasındaki eserdir.,241
tabib_0314,,Kitab-i Makbûl der Hal-i Hayûl,Enderûnî Fûyûzî,Baytar,,,,Sultan Mustafa ibn-i Mehmed Han,,Türkçe,,,,,,,,,,,"Baytarlığa âit, üç bab, bir hâtime üzerine tertîb edilmiş eser.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Bir nüshası Beşiktaş'ta Yahya Efendi Dergâhı Kütübhanesinde vardır. Listenin 28. sırasındaki eserdir.,241
tabib_0315,,Kânûnu'l-İlâc ve Şifau'l-Emrazı Li-Küllî'l-Mizac,Ebu'l-Fazl Mehmed Efendi,Osmanlı âlim ve tabibi,,,,,,Türkçe,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Bir nüshası Ayasofya Kütübhanesinde vardır. Listenin 29. sırasındaki eserdir.,241
tabib_0316,,Terceme-i Afyonkarahisarî fi't-Tıb,Hacı Osman ibn-i Müsâ,Mütercim,,,,Sultan Birinci Mehmed muasırı,,,,Tercüme (genişletilmiş),,,,,,,,,On makale üzerine tertîb edilmiştir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 30. sırasındaki eserdir.,241
tabib_0317,,Terceme-i Künûzu's-Sıhha,Çerkes Mustafa Resmî Efendi,Mütercim,,,,,,,,Tercüme,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Matbû'dur. Listenin 31. sırasındaki eserdir.,241
tabib_0318,,Risale-i Kemaliye,,Osmanlı âlim ve tabibi,,,,,,,,,,,,,,,,,On bir bab üzerine müretteptir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Bursa'da Şeyh Kemaleddin adına telîf edilmiştir. Listenin 32. sırasındaki eserdir.,241
tabib_0319,,Sandukatü'l-Lefafeti fî Fenni'L-Cerraheti,Üsküdarlı Mehmed Sâlim Efendi,Tıbhane-i Âmire muallimlerinden,,,,,Sene 1252 (1836),,,Tercüme (genişletilmiş),,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Fransızcadan genişletilerek terceme edilmiştir. Listenin 33. sırasındaki eserdir.,241
tabib_0320,,Fevaidü'l-Meniheti fî Kavaidi's-Sıhhati,Çelebipazarı müfettişi Mehmed Reşit ibn-i Mehmed Emîn Efendi,Mütercim,,,,,1280 (1864)'de basılmıştır,,,Tercüme,,,,,,,,,"Arapçadan terceme edilmiş, nihayetinde tıbba ait bir lügat cetveli vardır.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Arapça'ya Fransızcadan terceme edilmiştir. Listenin 34. sırasındaki eserdir.,241
tabib_0321,,Akerbadin,Hanya'lı Ebûbekir ibn-i Mustafa Efendi,Girid müftisi Pendî Efendi'nin talebelerinden,,,,,Terceme tarihi 1115 (1703),Efrenci (yabancı) dilden,,Tercüme,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 35. sırasındaki eserdir.,241
tabib_0322,,Tıbbu'l-Kimyayi,Osman ibn-i Sâlih Efendi,Osmanlı tabiblerinden,,,,,,,,Tercüme,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 36. sırasındaki eserdir.,241
tabib_0323,,Terceme-i Müfredât-ı İbni Baytar,Umur Bey,Osmanlı gâzîlerinden,,,,,,,,Tercüme,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Tercemesi Osmanlı gâzîlerinden Umur Bey tarafından (iltimas rica) edilen tıb kitabıdır. Listenin 37. sırasındaki eserdir.,241
tabib_0324,,Risaletü'l-Şifa Li Edvâi'l-Vebâî,Taşköprülüzâde Ahmed Efendi,Osmanlı âlim ve tabibi,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Mısır'da basılmıştır. Listenin 38. sırasındaki eserdir.,241
tabib_0325,,Müntehab-ı Âliye,Rıza Efendi,Osmanlı âlim ve tabibi,,,,Sultan Üçüncü Selîm muasırı,1208 (1794),Türkçe,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",«Yazdı [Rıza] cem'edip edviye-i âliye / İsmi de târîhi müntehâb-ı âliye» 1208 (1794). Listenin 39. sırasındaki eserdir.,241
tabib_0326,,Âlâîm-i Cerrahîn,Cerrah İbrahim Efendi,Mütercim,,,,,911 (1505),Yunancadan terceme,,Tercüme,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Yunanca olan aslı Mora'nın Muson kalesinde bulunan İbrahim Efendi tarafından terceme edilmiştir. Bir nüshası Hekîmoğlu Ali Paşa Kütübhanesinde vardır. Listenin 40. sırasındaki eserdir.,241
tabib_0327,,Terceme-i tıbb-ı Şâhî,Abdurrahman İbn-i Yûsuf,Mütercim,,,,,,,,Tercüme,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Sinan Bey adına yazılmıştır. Nüshası Kılıç Ali Paşa Kütübhanesindedir. Listenin 41. sırasındaki eserdir.,242
tabib_0328,,Terceme-i Baytarname,Hibetullah,Mütercim,,,,,,,,Tercüme,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 42. sırasındaki eserdir.,242
tabib_0329,,Tefrîhu'l-Ervah,Ahmedî,Osmanlı âlim ve tabibi,,,,,,Türkçe,,Manzum,,,,,,,,,10.500 (on bin beş yüz) beyitli Türkçe manzum eski bir tıb kitabı; manzum hâle getiren Ahmedî'dir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Bir nüshası Enderûn Revân Odası Kütübhanesinde vardır. Listenin 43. sırasındaki eserdir.,242
tabib_0330,,Müfîdât Mine't-Tıb,Tabîb Yusuf İbn-i Ali,Tabib,,,,,,Türkçe,,,,,,,,,,,"Beş bab üzerine tertîb edilmiş, kendi tecrübelerine dair eseridir.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 44. sırasındaki eserdir.,242
tabib_0331,,Mîzân-ı Nabz,Mehmed Emîn,Hâssa tabiblerinden,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 45. sırasındaki eserdir.,242
tabib_0332,,Zübde-i Külliyat,,Osmanlı âlim ve tabibi,,,,,,Türkçe,,,,,,,,,,,Sekiz bab üzere müretteb tıbbî eser.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Vezîr Mustafa Paşa adına te'lif edilmiştir. Müellifin adı tasrîh edilmiş değildir. Listenin 46. sırasındaki eserdir.,242
tabib_0333,,Şifâu'n-Nâs ve Def'-ü'l-Emrâzı,Mehmed bin Murad el-Cerrah,"Cerrah, Bedevî tarîkatına mensub",,,,,Sene 1081 (1670),Türkçe,,,,,,,,,,,131 bab üzerine tertîb edilmiştir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 47. sırasındaki eserdir.,242
tabib_0334,,İhtisar-ı Takvîm-i'l-Ebdân,Abdülhalim ibn-i Abdullah Kavalalı,Osmanlı âlim ve tabibi,,,,,1066 (1656),Türkçe,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 48. sırasındaki eserdir.,242
tabib_0335,,Terceme-i Mâ-LâYeseu't-Tıbbu Cehlehu,Hasan ibn-i Abdurrahman Efendi,Osmanlı Dîvan-ı Alî kâtiblerinden,,,,Sultan Üçüncü Murad asrı,,,,Tercüme (ilâvelerle),,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Bazı ilâveler ile terceme edilmiştir. Mütercim hattı ile olan nüshası Edirne'de Sultan İkinci Selîm Kütübhanesindedir. Listenin 49. sırasındaki eserdir.,242
