objectid,arastirmaci,eser_adi,muellif_adi,muellif_meslegi,muellif_olum,muellif_aile,muellif_memleketi,padisah_donemi,telif_tarih,eser_dili,eser_alt_turu,yazin_turu,baglanti_turu,baglantili_eser_adi,baglantili_eser_yazari,baglantili_eser_dili,baglantili_eser_tarihi,cilt_sayisi,takdim_hediye,tarihsel_kapsam,tematik_kapsam,kaynak,ilave_notlar,sayfa_no
riyaziye_0165,,ed-Dürrü'n-Nefâis fî Zecri'l-Eşrari ve'l-Habâis,İsmail İbn-i Seyyid İbrahim Âmidî,"Kadıların faziletlilerinden, riyaziye müntesiblerinden, Medine Kadısı",,,,,1124 (1712),,,,,,,,,,,,Şer'î siyasetten bahseden eser.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Kadıların faziletlilerinden ve riyaziye müntesiblerinden bir zat olup 1124 (1712)'de Medine Kadısı idi.,272
riyaziye_0166,,Zübdetü'l-A'mâli fî Ameli Usturlâbi'ş-Şimali,İsmail İbn-i Seyyid İbrahim Âmidî,"Kadıların faziletlilerinden, riyaziye müntesiblerinden",,,,,,,,,,,,,,,,,Riyaziyeye ait eser.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,272
riyaziye_0167,,"Teshîl-i Zîc-i Kasinî (şerh, genişletme)",İbrahim Bey «Durak Paşa-Zâde»,"Riyaziyeci, müneccimbaşı",1248 (1832) tarihinde irtihal ederek Silivrikapı dışında Seyyid Nizam Dergâhı avlusuna defn edildi,,,,1237 (1822) den 1240 (1825)'a kadar,,,"Tercüme (genişletilmiş, şerhli)","Tercüme, şerh ve tezyîl",Kasinî zîci,Çınârî İsmail Efendi,,,,,,Çınârî İsmail Efendi'nin (Kasinî) adlı (yıldızların dolaşma ve yerlerini gösteren cedveli) (zîci)'ni şerh ve tezyîl ettiği gibi fransızcadan bir (Müsellesat) terceme etmiştir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Zamanında müneccimbaşı idi.,272
riyaziye_0168,,Risale-i İrtifa'ı,İbrahim Bey «Durak Paşa-Zâde»,"Riyaziyeci, müneccimbaşı",,,,,,,,,,,,,,,,,Altı bab üzerine tertîb edilmiş eser.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,272
riyaziye_0169,,,İshak Efendi Hoca,"Müteahhirîn devri Osmanlı âlimlerinin en meşhuru, Divan-ı Hümâyûn tercümanlığı",,,Narta'lıdır,,1239 (1824) dan 1244 (1828)'e kadar Divan-ı Hümâyûn tercümanlığında bulunmuştur,,,,,,,,,,,,"Şark dilleri ile Avrupa lisanlarından birkaçına âşina olduğu gibi muhtelif ilimlerde, hususiyle riyaziye, felsefe, tabiiye, hey'et ve nücum ilimlerinde yed-i tûlâ sâhibi idi.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı","Avrupa dillerinden en evvel Türkçeye fennî kitablar terceme eden bu zat olup garbın ilim kitablarına da vâkıf bulunmakla ilmî ıstılâhları tatbîka ve karşılıkları bulunmayan ilmîıstılâhlara da isim tayinine muvaffak olmuştur. Velhasıl yeni ilimlerin dilimize nakline çalışanların reîsi ve imamıdır. Uzun müddet Mühendishane-i Berrî-i Hümâyûn baş-muallimliğinde bulunmuş ve 1250 (1834) tarihinde Hicaz'dan avdetinde Süveyş'te vefat etmiştir. Bu kadar meşguliyetler arasında üç ay zarfında hıfzı da ikmal etmiştir. (Yâni hâfız-ı Kur'an olmuştur.) Bu ölümlü dünyada mümkün mertebe adı ihtiramla yâd olunmak ve hayırlı duâya sebeb olmak için Mühendishane'nin biraz üstündeki kabristanda Müşarünileyh'in mezar taşı olmak üzere mekteb tarafından bir taş dikilmiştir ki «Divan-ı Hümâyûn sâbık ser-halîfesi ve Mühendishane-i Hümâyûn baş-hocası el-Hac Hâfız İshak Efendi» diye yazılıdır. 1246 (1830) senesinde baş-hoca olduğu zaman bâzı gayretsiz ve ilimsiz muallimleri değiştirerek yerlerine ehil ve dirayetlilerini tayin etmiştir. Hattâ uhdesinden hesab muallimliğin kaldırdığı bir kimseyi rica için İshak Efendi mektepte yemek yerken sofrada birlikte oturan hocalardan biri: «Efendim, Hasan Efendi dâinizin dersini alarak rızkına mâni oldunuz,» demesi üzerine yerde duran yemek tablasının içindeki sahana gözlerini dikerek beklemekte olan kedileri göstererek: «Öyle ise şu sahanın kapaklarını kaldırınız da kedilerin rızkına mâni' olmayınız,» diye güzel bir cevap vermiştir. Bâzı hâl tercemeleri kitablarında küçüklüğünde Narta'da ihtidâ etmiş bir Musevî'nin oğlu olarak gösterilmişse de asrımız hal tercemesi ulemasından Padişah'ın Kâtibi merhum İsmet Efendi, Karlova'lı bir müslüman'ın oğlu olduğunu mevsûk tahkikatına atfen bana anlatmış ve 1250 (1834) tarihinde Mekke'de vefat ettiğini de ilâve etmiştir. Merhum, Arap, Fars, Türk, İbranî, Lâtin ve Rum dillerine vâkıf idi. Hal tercemesi ile muhtelif eserlerine dair (Kamus-ı Riyaziyat)'da lüzumlu tafsilât vardır.",272
riyaziye_0170,,Nasbu'l-Hıyam,İshak Efendi Hoca,"Riyaziyeci, Mühendishane-i Berrî-i Hümâyûn baş-hocası, Divan-ı Hümâyûn ser-halîfesi",,,,,1242 (1827),,,,,,,,,,,,Harp ilmine dair eser; askerî zâbitlere tevzi' olunmuştur.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Merhum'un basılmış eserlerinden 1. sırada.,273
riyaziye_0171,,Mecmua-yi Ulûm-i Riyaziye,İshak Efendi Hoca,Riyaziyeci,,,,,,,,,,,,,,,,,"Riyaziye'nin bütün şûbeleri ile beraber hey'et, hikmet, kimyâ'ya dair de bilgileri ihtiva etmekte olup dört cilttir; riyaziyeciler için kıymetli bir eserdir.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Merhum'un basılmış eserlerinden 2. sırada.,273
riyaziye_0172,,Tuhfetü'l-Ümerâ,İshak Efendi Hoca,Riyaziyeci,,,,,1243 (1828)'de basılmıştır,,,,,,,,,,,,Ordu kurmak ve kaleleri muhafaza etmekten bahsetmektedir; sonunda şekilleri de vardır. İki makale bir hatime üzerine müretteptir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Merhum'un basılmış eserlerinden 3. sırada.,273
riyaziye_0173,,Usûl-i İstihkâmat,İshak Efendi Hoca,Riyaziyeci,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Merhum'un basılmış eserlerinden 4. sırada.,273
riyaziye_0174,,Aksü'l-Merâyâ fî Ahzi'z-Zevâyâ,İshak Efendi Hoca,Riyaziyeci,,,,,,,,,,,,,,,,,Oktan ve sektan gibi rasat âletlerinin kullanılma usullerinden bahsetmektedir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Merhum'un basılmış eserlerinden 5. sırada.,273
riyaziye_0175,,Usûlü's-Sıbagatı,İshak Efendi Hoca,Riyaziyeci,,,,,,,,,,,,,,,,,İki makale üzerine mürettep olup birinci makale âlât-ı nâriye'nin asleh vech üzere inşa ve imalinde istimal olunan madenlerin tabiatlarından bahis olarak iki fasla ihtiva etmektedir. İkinci makale de top dökümüne dair olup beş bab ihtiva eder. Bu eser hakkında (Ahvalname-i Müellefat-ı Askeriye-i Osmaniye)'de lüzumlu izahat vardır.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Merhum'un basılmış eserlerinden 6. sırada.,273
riyaziye_0176,,Küre Risalesi,İshak Efendi Hoca,Riyaziyeci,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Merhum'un basılmış eserlerinden 7. sırada.,274
riyaziye_0177,,Deniz Lâğımı Risalesi,İshak Efendi Hoca,Riyaziyeci,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Merhum'un basılmış eserlerinden 8. sırada.,274
riyaziye_0178,,Hikmet,İshak Efendi Hoca,Riyaziyeci,,,,,,Arapça,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Merhum'un basılmış eserlerinden 9. sırada.,274
riyaziye_0179,,Âlât-ı Kimyeviye Risalesi,İshak Efendi Hoca,Riyaziyeci,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Merhum'un basılmış eserlerinden 10. sırada.,274
riyaziye_0180,,Kavâid-i Ressamiye,İshak Efendi Hoca,Riyaziyeci,,,,,,,,,,,,,,,,,Araziyi hudutlandırma kaidelerini ihtiva etmektedir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Bir nüshası Mühendishane-i Berrî-i Hümâyûn Kütübhanesinde mevcuttur. Merhum'un basılmış eserlerinden 11. sırada.,274
riyaziye_0181,,Oktand,İshak Efendi Hoca,Riyaziyeci,,,,,,,,,,,,,,,,,Âletinin tarifleri ve kullanılma usulünü beyan eden risaledir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı","Merhum'un basılmış eserlerinden 12. sırada. Bunlardan başka bazı risaleleri olduğu mervîdir. 2,3,4,5,6 numaralı eserleri Es'ad Efendi Kütübhanesinde vardır.",274
riyaziye_0182,,Es'ile ve Ecvibe-i Hesabiye,İbrahim Efendi «Cebirci Binbaşı İbrahim Efendi»,"Riyaziyeci, Tıbbiye-i Şâhâne ve sair mekteblerde riyaziye hocası",1321 (1905)'de irtihal ederek Merkez Efendi civarına defn edilmiştir,,,,,,,,,,,,,,,,Hesab mes'elelerine dâir basılmış eseri; gazetelerden (Hazine-i Fünûn) ile (Teslît-i Zevayâ) bahsine dair uzun makale neşr etmiştir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Zamanımız riyaziye ilimleri mütehassıslarından bir zat olup Askerî mekteblerde tahsîlini ikmalden sonra uzun müddet Tıbbiye-i Şâhâne ve sair mekteblerde riyaziye tedrîs etmiştir.,274
riyaziye_0183,,Cebir Müderrisi,İbrahim Efendi «Cebirci Binbaşı İbrahim Efendi»,Riyaziyeci,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,274
riyaziye_0184,,Cer Eskal,İzzet Bey «Kaymakam»,"Riyaziye ilimleri mütehassıslarından, Mühendishane'nin idâdî (Lise) sınıflarında hesab ve cebir hocalığı",Cidde su yollarının ta'mirine me'mur olarak gönderilmiş ve orada irtihal etmiştir,,,,1274-75 (1858-59),,,,,,,,,,,,Dilinde biraz tutukluk olduğu için «Pepe» lâkabı ile ma'ruftu. Hırka-i Şerîf Dairesinde mevcut Büyük Medine resmi Müşarünileyh'in kendi el maharetidir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,274
riyaziye_0185,,Logaritma,İzzet Bey «Kaymakam»,Riyaziyeci,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,274
riyaziye_0186,,Mir'atü's-Semâ,İzzet Bey «Kaymakam»,Riyaziyeci,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",(İlm-i Cebr ve Muadele) ile (Müsellesât)'ı Mühendishane-i Berrî-i Hümâyûn - Topçu Mektebi Kütübhanesinde mevcuttur.,274
riyaziye_0187,,Şerh-i Çağmini,Kadızâde-i Rumî «Salâhaddin Müsâ ibn-i Mehmed ibn-i Kadı Mahmud»,Osmanlı ulemâ ve riyaziyecileri arasında hem kıdem hem ehliyetçe birinci mertebeyi kazanmış fazilet sahibi,,Bursa Kadısı Sultanönü'lü Koca Molla Mahmud Efendi'nin torunudur,,,814 (1411)'de ikmal etmiştir,,,,Şerh,,,,,,,,Ayasofya Kütübhanesinde kendi el yazısı ile yazılı nüshada mezkûrdur.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı","İlk tahsîli Mevlâna Fenari'dendir. Bilhassa ilim tahsil etmek maksadiyle ailesinin cebri olmaksızın Horasan'a giderek Seyyid Şerîf'den feyz almış, Maverâün-Nehir'e gidip burada (Kadızâde-i Rumî) ismi ile şöhret bulduğu meşhur Uluğ Bey'e intisab etmiş ve muallimi olmuştur. Dipnot: Bu zâtın Bursa Hisarı dahilinde Kavaklı isminde bir camii olup kendisi Mevlevîhane karşısında medfundur.",275
riyaziye_0188,,Risale-i Kavs-ı Kuzah,Kadızâde-i Rumî «Salâhaddin Müsâ ibn-i Mehmed ibn-i Kadı Mahmud»,Riyaziyeci,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,275
riyaziye_0189,,Şerh-i Eşkâli't-Te'sis,Kadızâde-i Rumî «Salâhaddin Müsâ ibn-i Mehmed ibn-i Kadı Mahmud»,Riyaziyeci,,,,,,,,,,,,,,,,,Hendeseden eser.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,275
riyaziye_0190,,Hâşiye-i Hidâyeti'l-Hikme,Kadızâde-i Rumî «Salâhaddin Müsâ ibn-i Mehmed ibn-i Kadı Mahmud»,Riyaziyeci,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,275
riyaziye_0191,,Risale fî İstihrac-ı Ciyb,Kadızâde-i Rumî «Salâhaddin Müsâ ibn-i Mehmed ibn-i Kadı Mahmud»,"Riyaziyeci, Uluğ Bey'in muallimi",,,,,Sultan Abdülmecid Han devrinde 1286 (1852) tarihinde Matbaa-i Amire'de taş basması olarak basılmıştır,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Mehmed el-Hac ibn-i Ebî Nasrı'l-Irakî'nin hâşiyesi de buna ilâve olunmuştur. Dipnot: 1010 (1601) tarihinde Mekke Mollalığında vefat eden Kavalalı Abdülvahhab Efendi'nin de bu isimde bir eseri vardır.,275
riyaziye_0192,,"Zîc-i Hakanî (Uluğ Bey Zîci, ikmal)",Kadızâde-i Rumî «Salâhaddin Müsâ ibn-i Mehmed ibn-i Kadı Mahmud»,"Riyaziyeci, Uluğ Bey'in muallimi",,,,,"Uluğ Bey, Kâtib Çelebi'nin tahririne nazaran 824 (1421) senesinde Semerkant'ta muntazam ve mükemmel bir rasathane te'sis etmiştir",,,,,,,,,,,,Bir zîc tertibine başlayarak bu mühim işi ilk iş olarak asrın mümtaz riyaziyecilerinden Gıyaseddin Cemşid'e havale etmişse de bir kaç ay geçtikten sonra Gıyaseddin Cemşid vefat etmekle bu mühim eseri Mevlânâ Kadızâde-i Rumî'nin kudretli eline tevdi' etmişti.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı","Mevlânâ müşarünileyh, (Zîc)i ikmal etmeden önce Allah'ın rahmetine intikal ettiğinden Uluğ Bey (Zîc)'ini Kadızâde'nin talebelerinden Ali Kuşçu itmam ve rasadları kemale ulaştırmakla yakın zamana kadar müslümanlar arasında kullanılan ve (Uluğ Bey Zîci) adı ile yâd olunan (Zîc-i Hakanî)'yi meydana getirmiştir. Bu fâzıl zâtın ismi Herblot'nun Şark Kütübhanesi adı ile bilinen kitabında zikredilmiştir. (Arabistan'ın Tarih-i Umumîsi) adlı eserin sahibi Sédillo, Kadızâde-i Rumî lâkabı ile şöhret bulan zâtın asıl ismi Hasan Çelebi olduğunu bu kitabında beyân ediyorsa da bu hakikate aykırıdır. Hele Montucla'nın te'lîf ettiği (Tarih-i Riyaziye)'sinde bu zâtın Kadızâde olduğunu asla hâtıra getirmiyerek Rumî lâkabından Romalı olduğuna hükmetmesi hakikaten çok garib bir durumdur. Dipnot: Histoire General Des Arabes'in ikinci cildinin 39. sayfasına müracaat edile.",275
riyaziye_0193,,Rub'u Meciyb,Kırlangıç-zade Hüseyin İbn-i Halil,Riyaziye ilimlerine müntesib,,,Gelibolu'da yazmıştır,,974 (1566),Türkçe,,,,,,,,,,,İrtifa' usûlü ve sairesinden bahseden eser.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Bu sahada yazılan eserlerin eskilerindendir.,276
riyaziye_0194,,Şerh-i İstihrac-ı Gurre-nâme,Kâtibzade Mustafa İbn-i Mehmed,Riyazî ilimlerin kozmoğrafya şubesinde ihtisas sahibi,,,İstanbul'ludur,,1080 (1669),,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,276
riyaziye_0195,,Taksîm-i Derecat-ı Eflâk ve İstihrac-ı Teslîs ve Terbi' ve Tesdîs,Kâtibzade Mustafa İbn-i Mehmed,Riyaziyeci,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,276
riyaziye_0196,,Şerh-i Ahval-i Devâir-i Ekalîm-i Seb'a ve Rub'-i Meskûn,Kâtibzade Mustafa İbn-i Mehmed,Riyaziyeci,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,276
riyaziye_0197,,Halil Paşa Camii Güneş Saatleri Risalesi,Mehmed Efendi «Mahmud ibn-i Osman Efendi»,"Ulemâ ve riyaziyecilerden, Halil Paşa Camiinin muvakkıtı",,,Şumnu'ludur,,1204 (1790),Arapça,,,,,,,,,,,"Memleketinde Halil Paşa Camiinin muvakkıtı iken guruba âit güneş saatlerinin yapılış ve kullanılmalarını beyân eden, ilmî şekilleri ile beraber altı bab üzerine tertîb edilmiş risale.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Kendi el yazısı ile olması muhtemel bir nüshası tarafımdan Rasadhane-i Âmire Kütübhanesine hediye edilmiştir. Sair eserleri olduğu muhtemel ise de tarafımdan görülememiştir.,276
riyaziye_0198,,Düstûru'l-Amel ve Tashîhu'l-Cedvel,Mahmud ibn-i Mehmed «Mîrim Çelebi»,"Kozmoğrafyacı, riyaziyeci; Hocazâde Mevlânâ Muslihiddin'in torunu, Kadızâde-i Rumî'nin de torunu (anne tarafından Ali Kuşçu'nun torunu); Gelibolu, Edirne Taşlık ve Bursa Manastır medreselerinde müderris, 925 (1519)'te Anadolu Kazaskeri",931 (1525) senesinde Edirne'de vefat etmiştir; Kasımpaşa Camii avlusunda medfundur,Kutbuddin Mehmed'in oğlu; dedesi Kadızade-i Rumî (Salâhaddin Mûsâ); anne tarafından Ali Kuşçu'nun torunu,,Sultan İkinci Bâyezid ve Sultan Birinci Selîm devirleri,Uluğ Bey Zîci üzerine Sultan Bâyezid'in emriyle yazılmış Farsça şerhtir,Farsça,"zîc şerhi, hesap ve takvim",şerh,şerh,Uluğ Bey Ziyci,Uluğ Bey,,,,Sultan Bâyezid'e,,"Mezkûr şerh, bu cilddeki tedkiklerimize esas olan kitablardan biridir; Ayasofya Kütübhanesinde 2697 numaralı nüshası gayet nefis ve sahihtir. Bu şerhi, ceddi Ali Kuşçu'nun diğer bir şerhi ile Gıyaseddin Cemşîd'in eseri tamamlamaktadır.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı","Mîrim Çelebi, onuncu hicrî asırda İstanbul'da yetişen kozmoğrafyacılardan, fazilet erbabı ve ulema arasında «Mîrim Çelebi» denmekle meşhurdur. Kâtib Çelebi (Hacı Kalfa), Keşfü'z-Zünûn'da Fethiyye Şerhi'nde terceme sahibini Ali Kuşçu'nun kız kardeşinin oğlu olarak gösteriyorsa da Uluğ Bey Zîci şerhinde Ali Kuşçu'ya dede nisbet edilmesi bu sözün yanlışlığına delalet eder. Mîrim Çelebi ilk önce tedavüldeki ilimleri İstanbul'da tahsil etmiş, Hocazâde Sinan Paşa'ya hizmet ve mülazemet etmiştir.",277
riyaziye_0199,,Şerh-i Risaletü'l-Fethiyye,Mahmud ibn-i Mehmed «Mîrim Çelebi»,"Kozmoğrafyacı, riyaziyeci",931 (1525) senesinde Edirne'de vefat etmiştir,,,,,,şerh,şerh,şerh,Risaletü'l-Fethiyye,Ali Kuşçu,,,,,,Ceddi Ali Kuşçu'nun (Risaletü'l-Fethiyye) si üzerine yazılmış bir şerhtir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",İlhanî adındaki kitabını kaynak ittihaz ederek yazmıştır. Mezkûr eserin telif tarihi 904 (1499) senesidir.,278
riyaziye_0200,,"Risaletün fî'r-Rub'i'l-Mecîb, Risaletün fî'r-Rub'i'l-Camia, Risaletün fî'r-Rub'i'l-Mukantarat, Risaletün fî Kıbleti ve Ma'rifeti Semtiha, Risaletü'z-Zerkale, Risaletü'l-Ceybü'l-Câmia, Risaletün fî'l-Ameli bi'r-Rub'i'ş-Şikâri, Risaletün fî Tahkîki Semti'l-Kıble (risale grubu)",Mahmud ibn-i Mehmed «Mîrim Çelebi»,"Kozmoğrafyacı, riyaziyeci",931 (1525) senesinde Edirne'de vefat etmiştir,,,Sultan Bâyezid Han devri (ekserisi Sultan Bâyezid Han'a ithaf edilmiştir),,Farsça (ekserisi),"rub'u mecîb, rub'u mukantarat, semt-i kıble risaleleri",risale,,,,,,,Sultan Bâyezid Han'a,,"Mîrim Çelebi'nin iki mühim şerhinden başka «rub'u mecîb», «rub'u mukantarat» ve «semt-i kıble»ye dair bir takım risaleleri daha vardır. Bu risalelerin ekserisi Farsça yazılmış ve Sultan Bâyezid Han'a ithaf edilmiştir. Münderecatına gelince o zamanlar muvakkitler arasında kullanılan «rub'» tahtasının kullanılma şeklinden ve mezkûr âletle evkat tayininden bahsetmekte olduklarından ilimler tarihi noktasından pek o kadar ehemmiyeti haiz değillerdir.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı","Mîrim Çelebi, muasırları gibi ahkâm-ı nücûma astroloji'ye kail ve hatta san'at-ı tencîme (yıldızlara ait sanatlarla uğraşmağa) pek mâil idi. Bu durum ahkâm ve ihtiyarata dair yazdığı bir çok risalelerle de sabittir ki bu risalelerin en meşhuru Arapça (el-Mekasıd) adındaki kitabıdır. (Asâr-ı Bakıyye, c. 1, Salih Zeki Bey.)",278
riyaziye_0201,,"Riyazü'l-Muhtar, Mir'âtü'l-Mikat ve'l-Edvar",Muhtar Paşa «Katırcıoğlu Gazi Ahmed Muhtar Paşa»,Vezir ve müşir; kılıç ve kalem sahibi; Harbiye Mektebinden erkân-ı harb yüzbaşılığı ile mezun; Ayan Meclisi ikinci başkanı; Meşrutiyetten sonra sadr-ı a'zam,,,Bursa'lıdır,,,,"rasat, mikat, hey'et",telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Erkân-ı harb yüzbaşılığı ile Harbiye Mektebinden mezuniyetinden sonra askerî hayatının büyük bir kısmını muharebe meydanlarında geçirmiş ve yirmi küsur sene de fevkalade komiserlikle Mısır'da bulunmuştur. Meşrutiyetten sonra İstanbul'a gelişini müteakib A'yan Meclisi ikinci başkanlığına ve Balkan Muharebesinden az evvel de sadr-ı a'zamlığa tayin olunmuştur. Az müddet sonra ayrılarak A'yan Meclisine devamla beraber ilmî tetebbu'lara başlamıştır. Riyaziyenin ekseri şubelerinde ve bilhassa hey'et-nücum (kozmoğrafya) şubesinde tam ihtisas sahibi olduklarına aşağıdaki eserleri en âdil şahiddir.,278
riyaziye_0202,,Riyazü'l-Muhtar Mir'âtü'l-Mikat ve'l-Edvar Zeyli,Muhtar Paşa «Katırcıoğlu Gazi Ahmed Muhtar Paşa»,Vezir ve müşir,,,Bursa'lıdır,,,,zeyl,zeyl,zeyl,"Riyazü'l-Muhtar, Mir'âtü'l-Mikat ve'l-Edvar",Muhtar Paşa «Katırcıoğlu Gazi Ahmed Muhtar Paşa»,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,278
riyaziye_0203,,Riyazü'l-Muhtar'ın Mecmua-yı Eşkâli,Muhtar Paşa «Katırcıoğlu Gazi Ahmed Muhtar Paşa»,Vezir ve müşir,,,Bursa'lıdır,,,,şekil mecmuası,telif,ek/mecmua,"Riyazü'l-Muhtar, Mir'âtü'l-Mikat ve'l-Edvar",Muhtar Paşa «Katırcıoğlu Gazi Ahmed Muhtar Paşa»,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,278
riyaziye_0204,,Islâhu't-Takvîm,Muhtar Paşa «Katırcıoğlu Gazi Ahmed Muhtar Paşa»,Vezir ve müşir,,,Bursa'lıdır,,,,takvim,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,278
riyaziye_0205,,Takvîmü's-Sinîn,Muhtar Paşa «Katırcıoğlu Gazi Ahmed Muhtar Paşa»,Vezir ve müşir,,,Bursa'lıdır,,,,takvim,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,278
riyaziye_0206,,Sergüzeşt-i Hayatımın Cild-i Sânîsi,Muhtar Paşa «Katırcıoğlu Gazi Ahmed Muhtar Paşa»,Vezir ve müşir,,,Bursa'lıdır,,1294 (1877),,hatırat,telif,,,,,,2. cild,,1294 (1877) - Anadolu'da Rus Muharebesi,1294 (1877) senesinde Anadolu'da cereyan eden Rus Muharebesini konu alır.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Riyaziye ile doğrudan ilgili olmayıp hatırat türündedir; eser listesinde 6. madde olarak zikredilmiştir.,279
